"filepath","start","end","scientific_name","common_name","confidence","lat","lon","week","overlap","sensitivity","min_conf","species_list","model"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063500.WAV",33,36,"Certhia americana","Brown Creeper",0.7018,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063500.WAV",45,48,"Certhia americana","Brown Creeper",0.4574,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063500.WAV",45,48,"Dryobates pubescens","Downy Woodpecker",0.2203,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",3,6,"Junco hyemalis","Dark-eyed Junco",0.5296,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",9,12,"Dryobates pubescens","Downy Woodpecker",0.203,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",12,15,"Certhia americana","Brown Creeper",0.6809,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",15,18,"Dryobates pubescens","Downy Woodpecker",0.8481,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",24,27,"Certhia americana","Brown Creeper",0.8676,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",36,39,"Certhia americana","Brown Creeper",0.5027,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",39,42,"Dryobates pubescens","Downy Woodpecker",0.2543,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",45,48,"Turdus migratorius","American Robin",0.3948,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",48,51,"Certhia americana","Brown Creeper",0.8952,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063600.WAV",48,51,"Dryobates pubescens","Downy Woodpecker",0.216,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",9,12,"Dryobates pubescens","Downy Woodpecker",0.3748,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",15,18,"Certhia americana","Brown Creeper",0.8563,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",15,18,"Dryobates pubescens","Downy Woodpecker",0.335,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",21,24,"Dryobates pubescens","Downy Woodpecker",0.2292,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",24,27,"Dryobates pubescens","Downy Woodpecker",0.4097,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",30,33,"Dryobates villosus","Hairy Woodpecker",0.8176,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",30,33,"Dryobates pubescens","Downy Woodpecker",0.2276,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",33,36,"Dryobates pubescens","Downy Woodpecker",0.2388,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",36,39,"Certhia americana","Brown Creeper",0.6077,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",36,39,"Dryobates pubescens","Downy Woodpecker",0.2635,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",39,42,"Dryobates villosus","Hairy Woodpecker",0.5202,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",42,45,"Dryobates pubescens","Downy Woodpecker",0.2185,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",45,48,"Dryobates pubescens","Downy Woodpecker",0.4082,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063700.WAV",48,51,"Dryobates pubescens","Downy Woodpecker",0.2148,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",0,3,"Dryobates pubescens","Downy Woodpecker",0.3114,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",6,9,"Certhia americana","Brown Creeper",0.2471,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",9,12,"Dryobates pubescens","Downy Woodpecker",0.4719,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",12,15,"Dryobates pubescens","Downy Woodpecker",0.3443,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",15,18,"Certhia americana","Brown Creeper",0.3896,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",27,30,"Dryobates pubescens","Downy Woodpecker",0.2717,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",30,33,"Dryobates pubescens","Downy Woodpecker",0.3068,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",36,39,"Dryobates pubescens","Downy Woodpecker",0.3214,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",45,48,"Dryobates pubescens","Downy Woodpecker",0.3206,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063800.WAV",48,51,"Certhia americana","Brown Creeper",0.3475,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",6,9,"Certhia americana","Brown Creeper",0.6814,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",9,12,"Certhia americana","Brown Creeper",0.6489,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",12,15,"Turdus migratorius","American Robin",0.3526,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",27,30,"Certhia americana","Brown Creeper",0.8847,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",30,33,"Dryobates pubescens","Downy Woodpecker",0.4019,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",36,39,"Dryobates pubescens","Downy Woodpecker",0.3755,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",45,48,"Dryobates pubescens","Downy Woodpecker",0.3265,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_063900.WAV",51,54,"Dryobates pubescens","Downy Woodpecker",0.2035,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",9,12,"Regulus satrapa","Golden-crowned Kinglet",0.2671,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",15,18,"Dryobates pubescens","Downy Woodpecker",0.3976,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",18,21,"Dryobates pubescens","Downy Woodpecker",0.4003,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",21,24,"Certhia americana","Brown Creeper",0.5304,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",27,30,"Dryobates pubescens","Downy Woodpecker",0.3045,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",30,33,"Dryobates pubescens","Downy Woodpecker",0.2218,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",36,39,"Dryobates pubescens","Downy Woodpecker",0.2855,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",42,45,"Turdus migratorius","American Robin",0.2482,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",45,48,"Certhia americana","Brown Creeper",0.3094,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064000.WAV",51,54,"Dryobates pubescens","Downy Woodpecker",0.2515,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",3,6,"Turdus migratorius","American Robin",0.3442,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",3,6,"Certhia americana","Brown Creeper",0.2828,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",9,12,"Dryobates pubescens","Downy Woodpecker",0.2957,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",15,18,"Certhia americana","Brown Creeper",0.2074,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",21,24,"Certhia americana","Brown Creeper",0.4415,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",24,27,"Dryobates pubescens","Downy Woodpecker",0.21,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",30,33,"Certhia americana","Brown Creeper",0.9238,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",33,36,"Certhia americana","Brown Creeper",0.4992,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",42,45,"Certhia americana","Brown Creeper",0.7844,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",45,48,"Certhia americana","Brown Creeper",0.2728,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",51,54,"Certhia americana","Brown Creeper",0.2066,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064100.WAV",54,57,"Certhia americana","Brown Creeper",0.7086,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",3,6,"Certhia americana","Brown Creeper",0.4766,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",6,9,"Certhia americana","Brown Creeper",0.9803,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",12,15,"Certhia americana","Brown Creeper",0.4441,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",15,18,"Certhia americana","Brown Creeper",0.8267,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",18,21,"Certhia americana","Brown Creeper",0.4661,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",21,24,"Certhia americana","Brown Creeper",0.9598,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",27,30,"Certhia americana","Brown Creeper",0.8617,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",30,33,"Certhia americana","Brown Creeper",0.9843,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",36,39,"Certhia americana","Brown Creeper",0.9497,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",39,42,"Certhia americana","Brown Creeper",0.6826,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",42,45,"Turdus migratorius","American Robin",0.2078,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",45,48,"Certhia americana","Brown Creeper",0.9527,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",48,51,"Certhia americana","Brown Creeper",0.661,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064200.WAV",51,54,"Certhia americana","Brown Creeper",0.8689,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064300.WAV",0,3,"Certhia americana","Brown Creeper",0.9539,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064300.WAV",9,12,"Certhia americana","Brown Creeper",0.9829,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064300.WAV",12,15,"Certhia americana","Brown Creeper",0.8458,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/20240410_064300.WAV",24,27,"Certhia americana","Brown Creeper",0.7306,-1,-1,-1,0,1,0.2,"/Volumes/NoCo Audio/Eclipse 2024/A002_SD013/NENHC output/species_list.txt","BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite"
